year,month,company,city,destination,price,seats,distance
2019,10,AZU,Aracaju,SBAR,544.9,1,202
2019,10,AZU,Aracaju,SBAR,560.9,1,202
2019,10,AZU,Aracaju,SBAR,609.9,3,202
2019,10,AZU,Aracaju,SBAR,680.9,1,202
2019,10,AZU,Aracaju,SBAR,724.9,1,202
2019,10,AZU,Aracaju,SBAR,772.02,1,202
2019,10,AZU,Aracaju,SBAR,795.9,3,202
2019,10,AZU,Aracaju,SBAR,860.9,1,202
2019,10,AZU,Aracaju,SBAR,875.9,2,202
2019,10,AZU,Aracaju,SBAR,1272.9,2,202
2019,10,AZU,Aracaju,SBAR,1347.9,2,202
2019,10,AZU,Aracaju,SBAR,1547.9,1,202
2019,10,AZU,Aracaju,SBAR,1567.9,1,202
2019,10,AZU,Aracaju,SBAR,2099.9,1,202
2019,10,AZU,Belem,SBBE,431.99,1,1682
2019,10,AZU,Belem,SBBE,467.9,1,1682
2019,10,AZU,Belem,SBBE,476.17,1,1682
2019,10,AZU,Belem,SBBE,504.3,1,1682
2019,10,AZU,Belem,SBBE,519.9,1,1682
2019,10,AZU,Belem,SBBE,544.25,1,1682
2019,10,AZU,Belem,SBBE,556.05,2,1682
2019,10,AZU,Belem,SBBE,579.96,4,1682
2019,10,AZU,Belem,SBBE,584.9,5,1682
2019,10,AZU,Belem,SBBE,597.9,9,1682
2019,10,AZU,Belem,SBBE,598.9,1,1682
2019,10,AZU,Belem,SBBE,599.9,2,1682
2019,10,AZU,Belem,SBBE,644.95,2,1682
2019,10,AZU,Belem,SBBE,659.9,2,1682
2019,10,AZU,Belem,SBBE,662.9,1,1682
2019,10,AZU,Belem,SBBE,678.9,3,1682
2019,10,AZU,Belem,SBBE,769.9,1,1682
2019,10,AZU,Belem,SBBE,798.9,2,1682
2019,10,AZU,Belem,SBBE,809.85,1,1682
2019,10,AZU,Belem,SBBE,878.9,2,1682
2019,10,AZU,Belem,SBBE,943.9,1,1682
2019,10,AZU,Belem,SBBE,997.4,1,1682
2019,10,AZU,Belem,SBBE,1154.9,1,1682
2019,10,AZU,Belem,SBBE,1156.9,2,1682
2019,10,AZU,Belem,SBBE,1219.9,1,1682
2019,10,AZU,Belem,SBBE,1241.5,1,1682
2019,10,AZU,Belem,SBBE,1435.5,2,1682
2019,10,AZU,Belem,SBBE,1478.9,1,1682
2019,10,AZU,Belem,SBBE,1570.33,1,1682
2019,10,AZU,Belem,SBBE,1783.9,2,1682
2019,10,AZU,Belem,SBBE,2078.9,1,1682
2019,10,AZU,Boa Vista,SBBV,979.9,1,3092
2019,10,AZU,Boa Vista,SBBV,1091.9,1,3092
2019,10,AZU,Boa Vista,SBBV,1129.9,1,3092
2019,10,AZU,Campo Grande,SBCG,426.7,1,2355
2019,10,AZU,Campo Grande,SBCG,457.9,2,2355
2019,10,AZU,Campo Grande,SBCG,463.5,2,2355
2019,10,AZU,Campo Grande,SBCG,479.9,2,2355
2019,10,AZU,Campo Grande,SBCG,480.05,1,2355
2019,10,AZU,Campo Grande,SBCG,487.9,1,2355
2019,10,AZU,Campo Grande,SBCG,517.9,2,2355
2019,10,AZU,Campo Grande,SBCG,530.9,1,2355
2019,10,AZU,Campo Grande,SBCG,536.31,1,2355
2019,10,AZU,Campo Grande,SBCG,559.9,1,2355
2019,10,AZU,Campo Grande,SBCG,598.9,1,2355
2019,10,AZU,Campo Grande,SBCG,765.9,1,2355
2019,10,AZU,Campo Grande,SBCG,770.08,1,2355
2019,10,AZU,Campo Grande,SBCG,780.9,2,2355
2019,10,AZU,Campo Grande,SBCG,818.9,2,2355
2019,10,AZU,Campo Grande,SBCG,841.9,1,2355
2019,10,AZU,Campo Grande,SBCG,858.9,4,2355
2019,10,AZU,Campo Grande,SBCG,875.9,11,2355
2019,10,AZU,Campo Grande,SBCG,900.9,1,2355
2019,10,AZU,Campo Grande,SBCG,911.7,1,2355
2019,10,AZU,Campo Grande,SBCG,924.9,3,2355
2019,10,AZU,Campo Grande,SBCG,939.9,4,2355
2019,10,AZU,Campo Grande,SBCG,941.9,2,2355
2019,10,AZU,Campo Grande,SBCG,991.9,3,2355
2019,10,AZU,Campo Grande,SBCG,1112.9,2,2355
2019,10,AZU,Campo Grande,SBCG,1246.9,5,2355
2019,10,AZU,Campo Grande,SBCG,1328.9,2,2355
2019,10,AZU,Campo Grande,SBCG,1528.9,1,2355
2019,10,AZU,Campo Grande,SBCG,1765.3,1,2355
2019,10,AZU,Campo Grande,SBCG,2184.9,1,2355
2019,10,AZU,Cuiaba,SBCY,696.36,1,2304
2019,10,AZU,Cuiaba,SBCY,766.2,1,2304
2019,10,AZU,Cuiaba,SBCY,804.9,1,2304
2019,10,AZU,Cuiaba,SBCY,837.98,1,2304
2019,10,AZU,Cuiaba,SBCY,884.9,3,2304
2019,10,AZU,Cuiaba,SBCY,977.9,2,2304
2019,10,AZU,Cuiaba,SBCY,983.9,9,2304
2019,10,AZU,Cuiaba,SBCY,1011.61,1,2304
2019,10,AZU,Cuiaba,SBCY,1029.9,1,2304
2019,10,AZU,Cuiaba,SBCY,1048.9,6,2304
2019,10,AZU,Cuiaba,SBCY,1079.9,3,2304
2019,10,AZU,Cuiaba,SBCY,1110.55,1,2304
2019,10,AZU,Cuiaba,SBCY,1158.9,1,2304
2019,10,AZU,Cuiaba,SBCY,1208.52,1,2304
2019,10,AZU,Cuiaba,SBCY,1251.9,2,2304
2019,10,AZU,Cuiaba,SBCY,1319.9,1,2304
2019,10,AZU,Cuiaba,SBCY,1451.02,2,2304
2019,10,AZU,Cuiaba,SBCY,1494.9,1,2304
2019,10,AZU,Cuiaba,SBCY,1504.37,1,2304
2019,10,AZU,Cuiaba,SBCY,1672.18,1,2304
2019,10,AZU,Cuiaba,SBCY,2077.9,1,2304
2019,10,AZU,Cuiaba,SBCY,2099.9,1,2304
2019,10,AZU,Cuiaba,SBCY,2180.0,1,2304
2019,10,AZU,Cuiaba,SBCY,2184.9,1,2304
2019,10,AZU,Fortaleza,SBFZ,301.05,3,731
2019,10,AZU,Fortaleza,SBFZ,316.9,2,731
2019,10,AZU,Fortaleza,SBFZ,332.9,5,731
2019,10,AZU,Fortaleza,SBFZ,381.9,5,731
2019,10,AZU,Fortaleza,SBFZ,401.75,1,731
2019,10,AZU,Fortaleza,SBFZ,422.9,3,731
2019,10,AZU,Fortaleza,SBFZ,506.9,5,731
2019,10,AZU,Fortaleza,SBFZ,508.9,1,731
2019,10,AZU,Fortaleza,SBFZ,531.9,2,731
2019,10,AZU,Fortaleza,SBFZ,571.9,1,731
2019,10,AZU,Fortaleza,SBFZ,591.9,1,731
2019,10,AZU,Fortaleza,SBFZ,612.9,1,731
2019,10,AZU,Fortaleza,SBFZ,621.9,2,731
2019,10,AZU,Fortaleza,SBFZ,646.85,1,731
2019,10,AZU,Fortaleza,SBFZ,674.9,1,731
2019,10,AZU,Fortaleza,SBFZ,680.9,9,731
2019,10,AZU,Fortaleza,SBFZ,686.9,3,731
2019,10,AZU,Fortaleza,SBFZ,708.6,1,731
2019,10,AZU,Fortaleza,SBFZ,723.52,1,731
2019,10,AZU,Fortaleza,SBFZ,739.9,1,731
2019,10,AZU,Fortaleza,SBFZ,745.9,1,731
2019,10,AZU,Fortaleza,SBFZ,748.9,10,731
2019,10,AZU,Fortaleza,SBFZ,760.9,3,731
2019,10,AZU,Fortaleza,SBFZ,798.9,3,731
2019,10,AZU,Fortaleza,SBFZ,813.9,9,731
2019,10,AZU,Fortaleza,SBFZ,835.9,1,731
2019,10,AZU,Fortaleza,SBFZ,908.9,1,731
2019,10,AZU,Fortaleza,SBFZ,988.9,5,731
2019,10,AZU,Fortaleza,SBFZ,1018.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1053.9,9,731
2019,10,AZU,Fortaleza,SBFZ,1087.9,3,731
2019,10,AZU,Fortaleza,SBFZ,1152.9,6,731
2019,10,AZU,Fortaleza,SBFZ,1183.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1217.9,7,731
2019,10,AZU,Fortaleza,SBFZ,1258.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1268.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1298.9,5,731
2019,10,AZU,Fortaleza,SBFZ,1333.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1363.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1369.54,1,731
2019,10,AZU,Fortaleza,SBFZ,1403.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1411.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1429.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1476.9,3,731
2019,10,AZU,Fortaleza,SBFZ,1494.9,4,731
2019,10,AZU,Fortaleza,SBFZ,1551.9,4,731
2019,10,AZU,Fortaleza,SBFZ,1616.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1640.9,2,731
2019,10,AZU,Fortaleza,SBFZ,1715.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1720.9,1,731
2019,10,AZU,Fortaleza,SBFZ,1795.9,2,731
2019,10,AZU,Fortaleza,SBFZ,2077.9,1,731
2019,10,AZU,Fortaleza,SBFZ,2099.9,1,731
2019,10,AZU,Fortaleza,SBFZ,2152.9,2,731
2019,10,AZU,Fortaleza,SBFZ,2180.0,3,731
2019,10,AZU,Fortaleza,SBFZ,2184.9,1,731
2019,10,AZU,Porto Alegre,SBPA,374.79,3,2778
2019,10,AZU,Porto Alegre,SBPA,403.65,3,2778
2019,10,AZU,Porto Alegre,SBPA,459.68,3,2778
2019,10,AZU,Porto Alegre,SBPA,476.17,1,2778
2019,10,AZU,Porto Alegre,SBPA,483.93,2,2778
2019,10,AZU,Porto Alegre,SBPA,489.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,498.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,499.45,2,2778
2019,10,AZU,Porto Alegre,SBPA,546.98,1,2778
2019,10,AZU,Porto Alegre,SBPA,563.9,2,2778
2019,10,AZU,Porto Alegre,SBPA,643.98,3,2778
2019,10,AZU,Porto Alegre,SBPA,708.0,24,2778
2019,10,AZU,Porto Alegre,SBPA,771.05,8,2778
2019,10,AZU,Porto Alegre,SBPA,783.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,870.9,7,2778
2019,10,AZU,Porto Alegre,SBPA,935.9,4,2778
2019,10,AZU,Porto Alegre,SBPA,1054.9,5,2778
2019,10,AZU,Porto Alegre,SBPA,1106.67,1,2778
2019,10,AZU,Porto Alegre,SBPA,1112.49,1,2778
2019,10,AZU,Porto Alegre,SBPA,1146.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1169.72,1,2778
2019,10,AZU,Porto Alegre,SBPA,1238.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1327.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1385.47,1,2778
2019,10,AZU,Porto Alegre,SBPA,1402.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1408.09,4,2778
2019,10,AZU,Porto Alegre,SBPA,1451.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1459.9,1,2778
2019,10,AZU,Porto Alegre,SBPA,1723.9,2,2778
2019,10,AZU,Porto Alegre,SBPA,2022.35,1,2778
2019,10,AZU,Recife,SBRF,89.9,3,203
2019,10,AZU,Recife,SBRF,170.9,1,203
2019,10,AZU,Recife,SBRF,199.9,4,203
2019,10,AZU,Recife,SBRF,210.9,1,203
2019,10,AZU,Recife,SBRF,222.9,1,203
2019,10,AZU,Recife,SBRF,235.9,1,203
2019,10,AZU,Recife,SBRF,235.92,1,203
2019,10,AZU,Recife,SBRF,239.9,7,203
2019,10,AZU,Recife,SBRF,259.9,2,203
2019,10,AZU,Recife,SBRF,264.88,2,203
2019,10,AZU,Recife,SBRF,264.9,7,203
