year,month,company,city,destination,price,seats,distance
2019,2,AZU,Aracaju,SBAR,329.9,3,202
2019,2,AZU,Aracaju,SBAR,348.9,1,202
2019,2,AZU,Aracaju,SBAR,430.9,1,202
2019,2,AZU,Aracaju,SBAR,438.9,3,202
2019,2,AZU,Aracaju,SBAR,508.9,1,202
2019,2,AZU,Aracaju,SBAR,509.05,1,202
2019,2,AZU,Aracaju,SBAR,564.9,3,202
2019,2,AZU,Aracaju,SBAR,573.9,1,202
2019,2,AZU,Aracaju,SBAR,598.4,2,202
2019,2,AZU,Aracaju,SBAR,629.9,2,202
2019,2,AZU,Aracaju,SBAR,805.9,1,202
2019,2,AZU,Aracaju,SBAR,1201.9,1,202
2019,2,AZU,Aracaju,SBAR,1526.9,2,202
2019,2,AZU,Aracaju,SBAR,1751.9,1,202
2019,2,AZU,Aracaju,SBAR,1880.0,5,202
2019,2,AZU,Belem,SBBE,314.9,4,1682
2019,2,AZU,Belem,SBBE,342.9,6,1682
2019,2,AZU,Belem,SBBE,344.75,1,1682
2019,2,AZU,Belem,SBBE,377.9,1,1682
2019,2,AZU,Belem,SBBE,413.9,1,1682
2019,2,AZU,Belem,SBBE,414.9,1,1682
2019,2,AZU,Belem,SBBE,417.9,2,1682
2019,2,AZU,Belem,SBBE,435.9,2,1682
2019,2,AZU,Belem,SBBE,438.9,1,1682
2019,2,AZU,Belem,SBBE,445.9,1,1682
2019,2,AZU,Belem,SBBE,446.9,4,1682
2019,2,AZU,Belem,SBBE,457.9,1,1682
2019,2,AZU,Belem,SBBE,479.9,1,1682
2019,2,AZU,Belem,SBBE,516.9,1,1682
2019,2,AZU,Belem,SBBE,520.9,2,1682
2019,2,AZU,Belem,SBBE,550.9,1,1682
2019,2,AZU,Belem,SBBE,554.7,1,1682
2019,2,AZU,Belem,SBBE,574.9,2,1682
2019,2,AZU,Belem,SBBE,725.9,3,1682
2019,2,AZU,Belem,SBBE,790.9,1,1682
2019,2,AZU,Belem,SBBE,865.9,4,1682
2019,2,AZU,Belem,SBBE,928.9,1,1682
2019,2,AZU,Belem,SBBE,930.9,1,1682
2019,2,AZU,Belem,SBBE,931.9,2,1682
2019,2,AZU,Belem,SBBE,1006.9,1,1682
2019,2,AZU,Belem,SBBE,1012.9,1,1682
2019,2,AZU,Belem,SBBE,1044.9,3,1682
2019,2,AZU,Belem,SBBE,1092.9,1,1682
2019,2,AZU,Belem,SBBE,1099.9,2,1682
2019,2,AZU,Belem,SBBE,1105.9,3,1682
2019,2,AZU,Belem,SBBE,1156.05,1,1682
2019,2,AZU,Belem,SBBE,1214.9,1,1682
2019,2,AZU,Belem,SBBE,1276.9,3,1682
2019,2,AZU,Belem,SBBE,1278.9,3,1682
2019,2,AZU,Belem,SBBE,1505.9,1,1682
2019,2,AZU,Belem,SBBE,1616.9,1,1682
2019,2,AZU,Boa Vista,SBBV,543.9,1,3092
2019,2,AZU,Boa Vista,SBBV,616.9,2,3092
2019,2,AZU,Boa Vista,SBBV,725.9,1,3092
2019,2,AZU,Boa Vista,SBBV,786.9,2,3092
2019,2,AZU,Boa Vista,SBBV,1459.9,1,3092
2019,2,AZU,Campo Grande,SBCG,316.25,1,2355
2019,2,AZU,Campo Grande,SBCG,324.9,9,2355
2019,2,AZU,Campo Grande,SBCG,332.9,1,2355
2019,2,AZU,Campo Grande,SBCG,346.9,3,2355
2019,2,AZU,Campo Grande,SBCG,374.9,1,2355
2019,2,AZU,Campo Grande,SBCG,385.9,4,2355
2019,2,AZU,Campo Grande,SBCG,398.9,2,2355
2019,2,AZU,Campo Grande,SBCG,428.9,1,2355
2019,2,AZU,Campo Grande,SBCG,450.9,1,2355
2019,2,AZU,Campo Grande,SBCG,454.9,2,2355
2019,2,AZU,Campo Grande,SBCG,463.9,2,2355
2019,2,AZU,Campo Grande,SBCG,483.9,2,2355
2019,2,AZU,Campo Grande,SBCG,489.9,1,2355
2019,2,AZU,Campo Grande,SBCG,505.9,9,2355
2019,2,AZU,Campo Grande,SBCG,537.9,4,2355
2019,2,AZU,Campo Grande,SBCG,544.9,5,2355
2019,2,AZU,Campo Grande,SBCG,548.9,4,2355
2019,2,AZU,Campo Grande,SBCG,556.9,2,2355
2019,2,AZU,Campo Grande,SBCG,558.9,1,2355
2019,2,AZU,Campo Grande,SBCG,570.9,5,2355
2019,2,AZU,Campo Grande,SBCG,621.9,3,2355
2019,2,AZU,Campo Grande,SBCG,907.15,1,2355
2019,2,AZU,Campo Grande,SBCG,1017.9,1,2355
2019,2,AZU,Campo Grande,SBCG,1156.9,1,2355
2019,2,AZU,Cuiaba,SBCY,311.9,4,2304
2019,2,AZU,Cuiaba,SBCY,336.9,2,2304
2019,2,AZU,Cuiaba,SBCY,337.15,1,2304
2019,2,AZU,Cuiaba,SBCY,343.9,3,2304
2019,2,AZU,Cuiaba,SBCY,350.9,2,2304
2019,2,AZU,Cuiaba,SBCY,351.9,2,2304
2019,2,AZU,Cuiaba,SBCY,354.9,9,2304
2019,2,AZU,Cuiaba,SBCY,376.9,4,2304
2019,2,AZU,Cuiaba,SBCY,388.45,1,2304
2019,2,AZU,Cuiaba,SBCY,389.9,3,2304
2019,2,AZU,Cuiaba,SBCY,414.9,1,2304
2019,2,AZU,Cuiaba,SBCY,415.9,1,2304
2019,2,AZU,Cuiaba,SBCY,416.9,2,2304
2019,2,AZU,Cuiaba,SBCY,429.9,2,2304
2019,2,AZU,Cuiaba,SBCY,431.9,1,2304
2019,2,AZU,Cuiaba,SBCY,464.98,1,2304
2019,2,AZU,Cuiaba,SBCY,494.9,2,2304
2019,2,AZU,Cuiaba,SBCY,497.9,2,2304
2019,2,AZU,Cuiaba,SBCY,505.71,2,2304
2019,2,AZU,Cuiaba,SBCY,513.9,2,2304
2019,2,AZU,Cuiaba,SBCY,514.8,1,2304
2019,2,AZU,Cuiaba,SBCY,541.9,1,2304
2019,2,AZU,Cuiaba,SBCY,561.9,8,2304
2019,2,AZU,Cuiaba,SBCY,562.9,1,2304
2019,2,AZU,Cuiaba,SBCY,582.9,2,2304
2019,2,AZU,Cuiaba,SBCY,617.9,2,2304
2019,2,AZU,Cuiaba,SBCY,626.9,6,2304
2019,2,AZU,Cuiaba,SBCY,647.9,1,2304
2019,2,AZU,Cuiaba,SBCY,694.9,2,2304
2019,2,AZU,Cuiaba,SBCY,721.9,1,2304
2019,2,AZU,Cuiaba,SBCY,764.9,1,2304
2019,2,AZU,Cuiaba,SBCY,799.9,1,2304
2019,2,AZU,Cuiaba,SBCY,858.9,2,2304
2019,2,AZU,Cuiaba,SBCY,973.9,1,2304
2019,2,AZU,Cuiaba,SBCY,987.9,2,2304
2019,2,AZU,Cuiaba,SBCY,1062.9,1,2304
2019,2,AZU,Cuiaba,SBCY,1073.9,1,2304
2019,2,AZU,Cuiaba,SBCY,1137.9,1,2304
2019,2,AZU,Cuiaba,SBCY,1348.9,2,2304
2019,2,AZU,Cuiaba,SBCY,1423.9,1,2304
2019,2,AZU,Fortaleza,SBFZ,378.9,1,731
2019,2,AZU,Fortaleza,SBFZ,398.9,1,731
2019,2,AZU,Fortaleza,SBFZ,416.0,2,731
2019,2,AZU,Fortaleza,SBFZ,423.9,1,731
2019,2,AZU,Fortaleza,SBFZ,424.55,1,731
2019,2,AZU,Fortaleza,SBFZ,436.9,1,731
2019,2,AZU,Fortaleza,SBFZ,446.9,1,731
2019,2,AZU,Fortaleza,SBFZ,447.35,1,731
2019,2,AZU,Fortaleza,SBFZ,448.9,6,731
2019,2,AZU,Fortaleza,SBFZ,449.9,1,731
2019,2,AZU,Fortaleza,SBFZ,462.9,3,731
2019,2,AZU,Fortaleza,SBFZ,466.9,2,731
2019,2,AZU,Fortaleza,SBFZ,470.9,3,731
2019,2,AZU,Fortaleza,SBFZ,488.2,1,731
2019,2,AZU,Fortaleza,SBFZ,488.9,1,731
2019,2,AZU,Fortaleza,SBFZ,498.9,1,731
2019,2,AZU,Fortaleza,SBFZ,505.3,1,731
2019,2,AZU,Fortaleza,SBFZ,531.9,3,731
2019,2,AZU,Fortaleza,SBFZ,535.9,1,731
2019,2,AZU,Fortaleza,SBFZ,538.9,2,731
2019,2,AZU,Fortaleza,SBFZ,544.9,1,731
2019,2,AZU,Fortaleza,SBFZ,549.9,1,731
2019,2,AZU,Fortaleza,SBFZ,572.9,1,731
2019,2,AZU,Fortaleza,SBFZ,578.9,1,731
2019,2,AZU,Fortaleza,SBFZ,582.9,2,731
2019,2,AZU,Fortaleza,SBFZ,591.9,1,731
2019,2,AZU,Fortaleza,SBFZ,592.9,2,731
2019,2,AZU,Fortaleza,SBFZ,603.9,2,731
2019,2,AZU,Fortaleza,SBFZ,604.9,1,731
2019,2,AZU,Fortaleza,SBFZ,623.9,1,731
2019,2,AZU,Fortaleza,SBFZ,626.9,1,731
2019,2,AZU,Fortaleza,SBFZ,629.9,2,731
2019,2,AZU,Fortaleza,SBFZ,650.9,1,731
2019,2,AZU,Fortaleza,SBFZ,656.9,4,731
2019,2,AZU,Fortaleza,SBFZ,657.9,1,731
2019,2,AZU,Fortaleza,SBFZ,662.9,1,731
2019,2,AZU,Fortaleza,SBFZ,694.9,3,731
2019,2,AZU,Fortaleza,SBFZ,721.9,3,731
2019,2,AZU,Fortaleza,SBFZ,749.9,1,731
2019,2,AZU,Fortaleza,SBFZ,763.9,1,731
2019,2,AZU,Fortaleza,SBFZ,767.5,4,731
2019,2,AZU,Fortaleza,SBFZ,787.9,2,731
2019,2,AZU,Fortaleza,SBFZ,807.9,1,731
2019,2,AZU,Fortaleza,SBFZ,814.9,2,731
2019,2,AZU,Fortaleza,SBFZ,824.9,1,731
2019,2,AZU,Fortaleza,SBFZ,839.9,1,731
2019,2,AZU,Fortaleza,SBFZ,847.9,1,731
2019,2,AZU,Fortaleza,SBFZ,870.9,1,731
2019,2,AZU,Fortaleza,SBFZ,912.9,1,731
2019,2,AZU,Fortaleza,SBFZ,935.9,3,731
2019,2,AZU,Fortaleza,SBFZ,939.45,1,731
2019,2,AZU,Fortaleza,SBFZ,956.9,2,731
2019,2,AZU,Fortaleza,SBFZ,963.9,1,731
2019,2,AZU,Fortaleza,SBFZ,970.8,1,731
2019,2,AZU,Fortaleza,SBFZ,999.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1021.9,2,731
2019,2,AZU,Fortaleza,SBFZ,1043.0,1,731
2019,2,AZU,Fortaleza,SBFZ,1058.32,1,731
2019,2,AZU,Fortaleza,SBFZ,1067.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1097.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1101.9,2,731
2019,2,AZU,Fortaleza,SBFZ,1118.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1173.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1227.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1293.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1368.85,2,731
2019,2,AZU,Fortaleza,SBFZ,1368.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1384.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1422.9,2,731
2019,2,AZU,Fortaleza,SBFZ,1440.9,3,731
2019,2,AZU,Fortaleza,SBFZ,1497.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1500.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1528.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1556.9,4,731
2019,2,AZU,Fortaleza,SBFZ,1715.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1734.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1865.9,1,731
2019,2,AZU,Fortaleza,SBFZ,1880.0,1,731
2019,2,AZU,Fortaleza,SBFZ,3289.9,1,731
2019,2,AZU,Porto Alegre,SBPA,269.9,6,2778
2019,2,AZU,Porto Alegre,SBPA,285.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,291.55,2,2778
2019,2,AZU,Porto Alegre,SBPA,306.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,316.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,324.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,334.33,3,2778
2019,2,AZU,Porto Alegre,SBPA,336.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,350.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,360.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,361.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,363.75,2,2778
2019,2,AZU,Porto Alegre,SBPA,371.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,381.9,19,2778
2019,2,AZU,Porto Alegre,SBPA,382.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,389.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,403.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,404.9,6,2778
2019,2,AZU,Porto Alegre,SBPA,421.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,424.9,10,2778
2019,2,AZU,Porto Alegre,SBPA,425.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,446.9,7,2778
2019,2,AZU,Porto Alegre,SBPA,447.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,449.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,465.4,1,2778
2019,2,AZU,Porto Alegre,SBPA,469.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,472.05,2,2778
2019,2,AZU,Porto Alegre,SBPA,478.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,484.48,2,2778
2019,2,AZU,Porto Alegre,SBPA,489.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,496.9,30,2778
2019,2,AZU,Porto Alegre,SBPA,497.9,11,2778
2019,2,AZU,Porto Alegre,SBPA,503.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,525.25,2,2778
2019,2,AZU,Porto Alegre,SBPA,525.9,10,2778
2019,2,AZU,Porto Alegre,SBPA,533.8,6,2778
2019,2,AZU,Porto Alegre,SBPA,552.9,24,2778
2019,2,AZU,Porto Alegre,SBPA,556.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,561.9,14,2778
2019,2,AZU,Porto Alegre,SBPA,562.9,5,2778
2019,2,AZU,Porto Alegre,SBPA,570.12,4,2778
2019,2,AZU,Porto Alegre,SBPA,587.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,590.71,2,2778
2019,2,AZU,Porto Alegre,SBPA,617.9,6,2778
2019,2,AZU,Porto Alegre,SBPA,649.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,650.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,651.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,714.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,722.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,726.65,3,2778
2019,2,AZU,Porto Alegre,SBPA,764.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,781.75,1,2778
2019,2,AZU,Porto Alegre,SBPA,787.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,801.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,822.9,4,2778
2019,2,AZU,Porto Alegre,SBPA,829.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,866.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,891.9,3,2778
2019,2,AZU,Porto Alegre,SBPA,917.9,6,2778
2019,2,AZU,Porto Alegre,SBPA,956.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,1017.35,1,2778
2019,2,AZU,Porto Alegre,SBPA,1070.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,1123.9,1,2778
2019,2,AZU,Porto Alegre,SBPA,1145.9,2,2778
2019,2,AZU,Porto Alegre,SBPA,2014.9,1,2778
2019,2,AZU,Recife,SBRF,146.15,1,203
2019,2,AZU,Recife,SBRF,156.9,2,203
2019,2,AZU,Recife,SBRF,160.78,1,203
2019,2,AZU,Recife,SBRF,162.9,1,203
2019,2,AZU,Recife,SBRF,164.9,1,203
2019,2,AZU,Recife,SBRF,170.89,2,203
2019,2,AZU,Recife,SBRF,170.9,3,203
2019,2,AZU,Recife,SBRF,177.9,3,203
2019,2,AZU,Recife,SBRF,185.9,10,203
2019,2,AZU,Recife,SBRF,194.9,2,203
2019,2,AZU,Recife,SBRF,203.72,1,203
2019,2,AZU,Recife,SBRF,214.9,1,203
2019,2,AZU,Recife,SBRF,222.88,1,203
2019,2,AZU,Recife,SBRF,222.9,1,203
2019,2,AZU,Recife,SBRF,227.9,2,203
2019,2,AZU,Recife,SBRF,231.9,2,203
2019,2,AZU,Recife,SBRF,235.9,1,203
2019,2,AZU,Recife,SBRF,239.9,4,203
2019,2,AZU,Recife,SBRF,247.9,1,203
2019,2,AZU,Recife,SBRF,250.9,14,203
2019,2,AZU,Recife,SBRF,251.9,1,203
2019,2,AZU,Recife,SBRF,256.33,1,203
2019,2,AZU,Recife,SBRF,259.9,3,203
2019,2,AZU,Recife,SBRF,262.9,1,203
2019,2,AZU,Recife,SBRF,275.9,8,203
2019,2,AZU,Recife,SBRF,308.9,1,203
2019,2,AZU,Recife,SBRF,322.9,3,203
2019,2,AZU,Recife,SBRF,330.9,1,203
2019,2,AZU,Recife,SBRF,344.9,4,203
2019,2,AZU,Recife,SBRF,352.85,1,203
2019,2,AZU,Recife,SBRF,361.9,6,203
2019,2,AZU,Recife,SBRF,362.9,1,203
2019,2,AZU,Recife,SBRF,369.43,1,203
2019,2,AZU,Recife,SBRF,371.38,1,203
2019,2,AZU,Recife,SBRF,378.9,7,203
2019,2,AZU,Recife,SBRF,379.9,2,203
2019,2,AZU,Recife,SBRF,380.9,3,203
2019,2,AZU,Recife,SBRF,388.9,1,203
2019,2,AZU,Recife,SBRF,391.9,2,203
2019,2,AZU,Recife,SBRF,406.9,1,203
2019,2,AZU,Recife,SBRF,410.9,1,203
2019,2,AZU,Recife,SBRF,422.94,2,203
2019,2,AZU,Recife,SBRF,424.9,1,203
2019,2,AZU,Recife,SBRF,427.9,2,203
2019,2,AZU,Recife,SBRF,441.9,9,203
2019,2,AZU,Recife,SBRF,445.9,4,203
2019,2,AZU,Recife,SBRF,456.9,2,203
2019,2,AZU,Recife,SBRF,458.9,7,203
2019,2,AZU,Recife,SBRF,470.83,1,203
2019,2,AZU,Recife,SBRF,482.9,6,203
2019,2,AZU,Recife,SBRF,500.9,2,203
2019,2,AZU,Recife,SBRF,506.9,3,203
2019,2,AZU,Recife,SBRF,521.9,1,203
2019,2,AZU,Recife,SBRF,523.9,1,203
2019,2,AZU,Recife,SBRF,527.9,2,203
2019,2,AZU,Recife,SBRF,562.9,1,203
2019,2,AZU,Recife,SBRF,582.9,5,203
2019,2,AZU,Recife,SBRF,586.9,1,203
2019,2,AZU,Recife,SBRF,607.9,1,203
2019,2,AZU,Recife,SBRF,611.9,3,203
2019,2,AZU,Recife,SBRF,635.62,1,203
2019,2,AZU,Recife,SBRF,662.9,1,203
2019,2,AZU,Recife,SBRF,665.9,5,203
2019,2,AZU,Recife,SBRF,691.9,1,203
2019,2,AZU,Recife,SBRF,702.9,1,203
2019,2,AZU,Recife,SBRF,720.9,1,203
2019,2,AZU,Recife,SBRF,744.9,1,203
2019,2,AZU,Recife,SBRF,759.9,1,203
2019,2,AZU,Recife,SBRF,765.9,3,203
2019,2,AZU,Recife,SBRF,781.9,2,203
2019,2,AZU,Recife,SBRF,804.9,1,203
2019,2,AZU,Recife,SBRF,821.9,1,203
2019,2,AZU,Recife,SBRF,844.9,2,203
2019,2,AZU,Recife,SBRF,861.9,2,203
2019,2,AZU,Recife,SBRF,870.9,5,203
2019,2,AZU,Recife,SBRF,889.9,2,203
2019,2,AZU,Recife,SBRF,906.9,1,203
2019,2,AZU,Recife,SBRF,913.9,12,203
2019,2,AZU,Recife,SBRF,929.9,2,203
2019,2,AZU,Recife,SBRF,998.9,5,203
2019,2,AZU,Recife,SBRF,1013.9,1,203
2019,2,AZU,Recife,SBRF,1063.9,10,203
2019,2,AZU,Recife,SBRF,1148.9,3,203
2019,2,AZU,Recife,SBRF,1189.9,1,203
2019,2,AZU,Recife,SBRF,1239.9,1,203
2019,2,AZU,Recife,SBRF,1324.9,2,203
2019,2,AZU,Recife,SBRF,1419.9,3,203
2019,2,AZU,Sao Paulo,SBSP,592.9,2,1933
2019,2,AZU,Sao Paulo,SBSP,650.9,1,1933
2019,2,AZU,Sao Paulo,SBSP,657.9,1,1933
2019,2,AZU,Sao Paulo,SBSP,1225.9,1,1933
2019,2,AZU,Sao Paulo,SBSP,1694.9,2,1933
2019,2,AZU,Sao Paulo,SBSP,2169.9,1,1933
2019,2,AZU,Sao Paulo,SBSP,3339.9,1,1933
2019,2,AZU,Salvador,SBSV,449.9,2,476
2019,2,AZU,Salvador,SBSV,479.9,2,476
2019,2,AZU,Salvador,SBSV,484.9,1,476
2019,2,AZU,Salvador,SBSV,490.9,1,476
2019,2,AZU,Salvador,SBSV,496.9,1,476
2019,2,AZU,Salvador,SBSV,506.25,1,476
2019,2,AZU,Salvador,SBSV,537.9,1,476
2019,2,AZU,Salvador,SBSV,541.9,3,476
2019,2,AZU,Salvador,SBSV,598.4,1,476
2019,2,AZU,Salvador,SBSV,601.9,5,476
