year,month,company,city,destination,price,seats,distance
2020,5,AZU,Belem,SBBE,326.9,2,1682
2020,5,AZU,Belem,SBBE,418.9,2,1682
2020,5,AZU,Campo Grande,SBCG,192.9,1,2355
2020,5,AZU,Campo Grande,SBCG,199.9,3,2355
2020,5,AZU,Campo Grande,SBCG,207.9,1,2355
2020,5,AZU,Campo Grande,SBCG,279.9,1,2355
2020,5,AZU,Campo Grande,SBCG,374.9,1,2355
2020,5,AZU,Cuiaba,SBCY,265.9,6,2304
2020,5,AZU,Cuiaba,SBCY,449.9,2,2304
2020,5,AZU,Cuiaba,SBCY,571.9,2,2304
2020,5,AZU,Fortaleza,SBFZ,218.9,1,731
2020,5,AZU,Fortaleza,SBFZ,313.9,2,731
2020,5,AZU,Porto Alegre,SBPA,253.9,9,2778
2020,5,AZU,Porto Alegre,SBPA,254.9,1,2778
2020,5,AZU,Porto Alegre,SBPA,255.9,1,2778
2020,5,AZU,Porto Alegre,SBPA,258.9,2,2778
2020,5,AZU,Porto Alegre,SBPA,263.9,7,2778
2020,5,AZU,Porto Alegre,SBPA,820.9,1,2778
2020,5,AZU,Recife,SBRF,177.9,3,203
2020,5,AZU,Recife,SBRF,81.9,1,203
2020,5,AZU,Salvador,SBSV,165.9,4,476
2020,5,AZU,Salvador,SBSV,192.9,1,476
2020,5,AZU,Salvador,SBSV,207.9,1,476
2020,5,AZU,Salvador,SBSV,256.9,1,476
2020,5,AZU,Salvador,SBSV,272.9,2,476
2020,5,AZU,Salvador,SBSV,279.88,1,476
2020,5,AZU,Vitoria,SBVT,141.9,7,1282
2020,5,AZU,Vitoria,SBVT,182.9,3,1282
2020,5,AZU,Vitoria,SBVT,203.9,1,1282
2020,5,AZU,Vitoria,SBVT,236.9,1,1282
2020,5,GLO,Belem,SBBE,1074.0,3,1682
2020,5,GLO,Belem,SBBE,1164.0,1,1682
2020,5,GLO,Belem,SBBE,708.9,1,1682
2020,5,GLO,Boa Vista,SBBV,1074.0,1,3092
2020,5,GLO,Boa Vista,SBBV,500.9,3,3092
2020,5,GLO,Boa Vista,SBBV,999.0,1,3092
2020,5,GLO,Campo Grande,SBCG,1062.9,1,2355
2020,5,GLO,Campo Grande,SBCG,1064.0,1,2355
2020,5,GLO,Campo Grande,SBCG,1074.0,1,2355
2020,5,GLO,Campo Grande,SBCG,300.0,8,2355
2020,5,GLO,Campo Grande,SBCG,365.9,2,2355
2020,5,GLO,Campo Grande,SBCG,368.9,2,2355
2020,5,GLO,Campo Grande,SBCG,449.9,4,2355
2020,5,GLO,Campo Grande,SBCG,497.9,3,2355
2020,5,GLO,Campo Grande,SBCG,526.9,2,2355
2020,5,GLO,Campo Grande,SBCG,588.9,1,2355
2020,5,GLO,Campo Grande,SBCG,593.9,1,2355
2020,5,GLO,Campo Grande,SBCG,599.9,2,2355
2020,5,GLO,Campo Grande,SBCG,658.9,3,2355
2020,5,GLO,Campo Grande,SBCG,897.9,2,2355
2020,5,GLO,Campo Grande,SBCG,899.0,3,2355
2020,5,GLO,Campo Grande,SBCG,972.9,1,2355
2020,5,GLO,Cuiaba,SBCY,1074.0,1,2304
2020,5,GLO,Cuiaba,SBCY,266.0,23,2304
2020,5,GLO,Cuiaba,SBCY,331.9,4,2304
2020,5,GLO,Cuiaba,SBCY,333.0,2,2304
2020,5,GLO,Cuiaba,SBCY,350.9,1,2304
2020,5,GLO,Cuiaba,SBCY,398.9,1,2304
2020,5,GLO,Cuiaba,SBCY,449.9,10,2304
2020,5,GLO,Cuiaba,SBCY,459.9,1,2304
2020,5,GLO,Cuiaba,SBCY,498.9,1,2304
2020,5,GLO,Cuiaba,SBCY,519.9,2,2304
2020,5,GLO,Cuiaba,SBCY,572.9,5,2304
2020,5,GLO,Cuiaba,SBCY,593.9,1,2304
2020,5,GLO,Cuiaba,SBCY,614.9,1,2304
2020,5,GLO,Cuiaba,SBCY,663.9,1,2304
2020,5,GLO,Cuiaba,SBCY,749.9,2,2304
2020,5,GLO,Cuiaba,SBCY,767.9,1,2304
2020,5,GLO,Cuiaba,SBCY,800.0,1,2304
2020,5,GLO,Cuiaba,SBCY,835.9,1,2304
2020,5,GLO,Cuiaba,SBCY,875.9,3,2304
2020,5,GLO,Cuiaba,SBCY,913.9,1,2304
2020,5,GLO,Fortaleza,SBFZ,1074.0,1,731
2020,5,GLO,Fortaleza,SBFZ,218.92,2,731
2020,5,GLO,Fortaleza,SBFZ,277.9,1,731
2020,5,GLO,Fortaleza,SBFZ,429.9,2,731
2020,5,GLO,Fortaleza,SBFZ,541.9,2,731
2020,5,GLO,Fortaleza,SBFZ,584.9,1,731
