year,month,company,city,destination,price,seats,distance
2019,12,AZU,Aracaju,SBAR,1123.9,1,202
2019,12,AZU,Aracaju,SBAR,1516.9,1,202
2019,12,AZU,Aracaju,SBAR,1591.9,1,202
2019,12,AZU,Aracaju,SBAR,2046.9,1,202
2019,12,AZU,Aracaju,SBAR,518.9,1,202
2019,12,AZU,Aracaju,SBAR,583.9,1,202
2019,12,AZU,Aracaju,SBAR,609.9,2,202
2019,12,AZU,Aracaju,SBAR,680.9,1,202
2019,12,AZU,Aracaju,SBAR,875.9,1,202
2019,12,AZU,Aracaju,SBAR,898.9,1,202
2019,12,AZU,Aracaju,SBAR,900.9,1,202
2019,12,AZU,Belem,SBBE,1011.9,3,1682
2019,12,AZU,Belem,SBBE,1038.9,6,1682
2019,12,AZU,Belem,SBBE,1059.9,2,1682
2019,12,AZU,Belem,SBBE,1086.9,1,1682
2019,12,AZU,Belem,SBBE,1105.9,2,1682
2019,12,AZU,Belem,SBBE,1160.9,1,1682
2019,12,AZU,Belem,SBBE,1180.9,3,1682
2019,12,AZU,Belem,SBBE,1235.9,2,1682
2019,12,AZU,Belem,SBBE,1262.9,1,1682
2019,12,AZU,Belem,SBBE,1644.9,2,1682
2019,12,AZU,Belem,SBBE,305.9,3,1682
2019,12,AZU,Belem,SBBE,319.9,10,1682
2019,12,AZU,Belem,SBBE,320.9,3,1682
2019,12,AZU,Belem,SBBE,335.9,14,1682
2019,12,AZU,Belem,SBBE,347.19,3,1682
2019,12,AZU,Belem,SBBE,351.9,1,1682
2019,12,AZU,Belem,SBBE,370.9,1,1682
2019,12,AZU,Belem,SBBE,384.9,3,1682
2019,12,AZU,Belem,SBBE,385.9,3,1682
2019,12,AZU,Belem,SBBE,400.9,1,1682
2019,12,AZU,Belem,SBBE,484.9,2,1682
2019,12,AZU,Belem,SBBE,515.9,1,1682
2019,12,AZU,Belem,SBBE,526.9,1,1682
2019,12,AZU,Belem,SBBE,549.9,1,1682
2019,12,AZU,Belem,SBBE,603.9,3,1682
2019,12,AZU,Belem,SBBE,605.9,6,1682
2019,12,AZU,Belem,SBBE,633.9,1,1682
2019,12,AZU,Belem,SBBE,668.9,2,1682
2019,12,AZU,Belem,SBBE,670.9,1,1682
2019,12,AZU,Belem,SBBE,678.9,1,1682
2019,12,AZU,Belem,SBBE,698.9,6,1682
2019,12,AZU,Belem,SBBE,701.84,1,1682
2019,12,AZU,Belem,SBBE,712.9,2,1682
2019,12,AZU,Belem,SBBE,718.9,3,1682
2019,12,AZU,Belem,SBBE,748.9,2,1682
2019,12,AZU,Belem,SBBE,777.9,1,1682
2019,12,AZU,Belem,SBBE,848.9,1,1682
2019,12,AZU,Belem,SBBE,855.9,2,1682
2019,12,AZU,Belem,SBBE,963.9,4,1682
2019,12,AZU,Boa Vista,SBBV,1233.9,1,3092
2019,12,AZU,Boa Vista,SBBV,1260.9,1,3092
2019,12,AZU,Boa Vista,SBBV,1469.9,1,3092
2019,12,AZU,Boa Vista,SBBV,1662.9,1,3092
2019,12,AZU,Boa Vista,SBBV,726.9,1,3092
2019,12,AZU,Boa Vista,SBBV,799.9,1,3092
2019,12,AZU,Boa Vista,SBBV,901.9,1,3092
2019,12,AZU,Boa Vista,SBBV,918.9,1,3092
2019,12,AZU,Campo Grande,SBCG,1378.9,1,2355
2019,12,AZU,Campo Grande,SBCG,1430.9,1,2355
2019,12,AZU,Campo Grande,SBCG,384.9,6,2355
2019,12,AZU,Campo Grande,SBCG,452.68,1,2355
2019,12,AZU,Campo Grande,SBCG,465.4,1,2355
2019,12,AZU,Campo Grande,SBCG,514.28,1,2355
2019,12,AZU,Campo Grande,SBCG,573.9,1,2355
2019,12,AZU,Campo Grande,SBCG,614.8,1,2355
2019,12,AZU,Campo Grande,SBCG,680.67,1,2355
2019,12,AZU,Campo Grande,SBCG,728.9,3,2355
2019,12,AZU,Campo Grande,SBCG,754.2,2,2355
2019,12,AZU,Campo Grande,SBCG,814.9,1,2355
2019,12,AZU,Cuiaba,SBCY,1017.9,1,2304
