year,month,company,city,destination,price,seats,distance
2021,9,AZU,Aracaju,SBAR,938.9,1,202
2021,9,AZU,Aracaju,SBAR,1138.9,1,202
2021,9,AZU,Aracaju,SBAR,1458.9,1,202
2021,9,AZU,Aracaju,SBAR,1594.9,1,202
2021,9,AZU,Aracaju,SBAR,1635.88,1,202
2021,9,AZU,Aracaju,SBAR,1730.9,1,202
2021,9,AZU,Aracaju,SBAR,1882.9,1,202
2021,9,AZU,Aracaju,SBAR,2294.9,2,202
2021,9,AZU,Belem,SBBE,409.9,1,1682
2021,9,AZU,Belem,SBBE,487.9,2,1682
2021,9,AZU,Belem,SBBE,488.9,6,1682
2021,9,AZU,Belem,SBBE,568.89,1,1682
2021,9,AZU,Belem,SBBE,568.9,2,1682
2021,9,AZU,Belem,SBBE,583.9,3,1682
2021,9,AZU,Belem,SBBE,599.9,1,1682
2021,9,AZU,Belem,SBBE,624.9,1,1682
2021,9,AZU,Belem,SBBE,632.9,1,1682
2021,9,AZU,Belem,SBBE,692.83,2,1682
2021,9,AZU,Belem,SBBE,693.42,1,1682
2021,9,AZU,Belem,SBBE,694.9,1,1682
2021,9,AZU,Belem,SBBE,698.9,2,1682
2021,9,AZU,Belem,SBBE,729.9,1,1682
2021,9,AZU,Belem,SBBE,737.89,2,1682
2021,9,AZU,Belem,SBBE,737.9,4,1682
2021,9,AZU,Belem,SBBE,739.9,2,1682
2021,9,AZU,Belem,SBBE,768.89,2,1682
2021,9,AZU,Belem,SBBE,768.9,3,1682
2021,9,AZU,Belem,SBBE,790.93,1,1682
2021,9,AZU,Belem,SBBE,811.9,2,1682
2021,9,AZU,Belem,SBBE,832.9,2,1682
2021,9,AZU,Belem,SBBE,886.9,1,1682
2021,9,AZU,Belem,SBBE,906.9,1,1682
2021,9,AZU,Belem,SBBE,965.89,1,1682
2021,9,AZU,Belem,SBBE,965.9,3,1682
2021,9,AZU,Belem,SBBE,1054.6,1,1682
2021,9,AZU,Belem,SBBE,1057.59,1,1682
2021,9,AZU,Belem,SBBE,1059.9,1,1682
2021,9,AZU,Belem,SBBE,1060.9,3,1682
2021,9,AZU,Belem,SBBE,1062.89,1,1682
2021,9,AZU,Belem,SBBE,1062.9,1,1682
2021,9,AZU,Belem,SBBE,1141.9,1,1682
2021,9,AZU,Belem,SBBE,1142.9,2,1682
2021,9,AZU,Belem,SBBE,1157.89,2,1682
2021,9,AZU,Belem,SBBE,1157.9,3,1682
2021,9,AZU,Belem,SBBE,1160.07,2,1682
2021,9,AZU,Belem,SBBE,1260.89,1,1682
2021,9,AZU,Belem,SBBE,1309.9,4,1682
2021,9,AZU,Belem,SBBE,1498.37,1,1682
2021,9,AZU,Belem,SBBE,1527.23,1,1682
2021,9,AZU,Belem,SBBE,1580.9,1,1682
2021,9,AZU,Belem,SBBE,1651.88,1,1682
2021,9,AZU,Boa Vista,SBBV,819.9,3,3092
2021,9,AZU,Boa Vista,SBBV,857.9,1,3092
2021,9,AZU,Boa Vista,SBBV,901.9,6,3092
2021,9,AZU,Boa Vista,SBBV,914.9,1,3092
2021,9,AZU,Boa Vista,SBBV,924.9,2,3092
2021,9,AZU,Boa Vista,SBBV,1008.9,3,3092
2021,9,AZU,Boa Vista,SBBV,1109.9,3,3092
2021,9,AZU,Boa Vista,SBBV,1226.9,2,3092
2021,9,AZU,Boa Vista,SBBV,1260.89,1,3092
2021,9,AZU,Boa Vista,SBBV,1380.9,1,3092
2021,9,AZU,Boa Vista,SBBV,1617.9,1,3092
2021,9,AZU,Boa Vista,SBBV,1897.9,1,3092
2021,9,AZU,Campo Grande,SBCG,358.9,1,2355
2021,9,AZU,Campo Grande,SBCG,403.9,7,2355
2021,9,AZU,Campo Grande,SBCG,426.9,8,2355
2021,9,AZU,Campo Grande,SBCG,498.9,2,2355
2021,9,AZU,Campo Grande,SBCG,499.9,18,2355
2021,9,AZU,Campo Grande,SBCG,548.9,11,2355
2021,9,AZU,Campo Grande,SBCG,594.9,2,2355
2021,9,AZU,Campo Grande,SBCG,643.9,2,2355
2021,9,AZU,Campo Grande,SBCG,659.9,44,2355
2021,9,AZU,Campo Grande,SBCG,688.89,1,2355
2021,9,AZU,Campo Grande,SBCG,688.9,1,2355
2021,9,AZU,Campo Grande,SBCG,748.9,23,2355
2021,9,AZU,Campo Grande,SBCG,757.9,19,2355
2021,9,AZU,Campo Grande,SBCG,774.9,3,2355
2021,9,AZU,Campo Grande,SBCG,822.95,2,2355
2021,9,AZU,Campo Grande,SBCG,839.9,3,2355
2021,9,AZU,Campo Grande,SBCG,843.9,2,2355
2021,9,AZU,Campo Grande,SBCG,890.9,11,2355
2021,9,AZU,Campo Grande,SBCG,945.89,1,2355
2021,9,AZU,Campo Grande,SBCG,945.9,11,2355
2021,9,AZU,Campo Grande,SBCG,978.9,5,2355
2021,9,AZU,Campo Grande,SBCG,1039.9,4,2355
2021,9,AZU,Campo Grande,SBCG,1040.9,7,2355
2021,9,AZU,Campo Grande,SBCG,1073.9,2,2355
2021,9,AZU,Campo Grande,SBCG,1111.91,1,2355
2021,9,AZU,Campo Grande,SBCG,1209.9,2,2355
2021,9,AZU,Campo Grande,SBCG,1282.9,1,2355
2021,9,AZU,Campo Grande,SBCG,1330.9,2,2355
2021,9,AZU,Campo Grande,SBCG,1350.9,3,2355
2021,9,AZU,Campo Grande,SBCG,1425.9,4,2355
2021,9,AZU,Campo Grande,SBCG,1737.9,4,2355
2021,9,AZU,Campo Grande,SBCG,1793.89,1,2355
2021,9,AZU,Cuiaba,SBCY,306.36,3,2304
2021,9,AZU,Cuiaba,SBCY,307.9,19,2304
2021,9,AZU,Cuiaba,SBCY,327.9,5,2304
2021,9,AZU,Cuiaba,SBCY,345.9,4,2304
2021,9,AZU,Cuiaba,SBCY,346.9,3,2304
2021,9,AZU,Cuiaba,SBCY,365.9,10,2304
2021,9,AZU,Cuiaba,SBCY,385.9,4,2304
2021,9,AZU,Cuiaba,SBCY,402.9,1,2304
2021,9,AZU,Cuiaba,SBCY,440.9,3,2304
2021,9,AZU,Cuiaba,SBCY,441.9,2,2304
2021,9,AZU,Cuiaba,SBCY,448.65,5,2304
2021,9,AZU,Cuiaba,SBCY,448.9,2,2304
2021,9,AZU,Cuiaba,SBCY,450.9,1,2304
2021,9,AZU,Cuiaba,SBCY,453.9,14,2304
2021,9,AZU,Cuiaba,SBCY,454.9,34,2304
2021,9,AZU,Cuiaba,SBCY,480.9,1,2304
2021,9,AZU,Cuiaba,SBCY,485.9,23,2304
2021,9,AZU,Cuiaba,SBCY,494.9,2,2304
2021,9,AZU,Cuiaba,SBCY,499.9,5,2304
2021,9,AZU,Cuiaba,SBCY,504.37,1,2304
2021,9,AZU,Cuiaba,SBCY,505.9,6,2304
2021,9,AZU,Cuiaba,SBCY,543.17,3,2304
2021,9,AZU,Cuiaba,SBCY,545.9,2,2304
2021,9,AZU,Cuiaba,SBCY,548.9,2,2304
2021,9,AZU,Cuiaba,SBCY,549.9,5,2304
2021,9,AZU,Cuiaba,SBCY,561.08,2,2304
2021,9,AZU,Cuiaba,SBCY,563.89,1,2304
2021,9,AZU,Cuiaba,SBCY,563.9,17,2304
2021,9,AZU,Cuiaba,SBCY,580.9,3,2304
2021,9,AZU,Cuiaba,SBCY,589.9,2,2304
2021,9,AZU,Cuiaba,SBCY,601.9,27,2304
2021,9,AZU,Cuiaba,SBCY,613.9,11,2304
2021,9,AZU,Cuiaba,SBCY,628.9,5,2304
2021,9,AZU,Cuiaba,SBCY,653.9,2,2304
2021,9,AZU,Cuiaba,SBCY,658.9,3,2304
2021,9,AZU,Cuiaba,SBCY,661.9,27,2304
2021,9,AZU,Cuiaba,SBCY,674.9,1,2304
2021,9,AZU,Cuiaba,SBCY,696.9,2,2304
2021,9,AZU,Cuiaba,SBCY,706.9,8,2304
2021,9,AZU,Cuiaba,SBCY,707.9,1,2304
2021,9,AZU,Cuiaba,SBCY,708.9,4,2304
2021,9,AZU,Cuiaba,SBCY,727.89,1,2304
2021,9,AZU,Cuiaba,SBCY,740.9,1,2304
2021,9,AZU,Cuiaba,SBCY,745.9,1,2304
2021,9,AZU,Cuiaba,SBCY,747.89,1,2304
2021,9,AZU,Cuiaba,SBCY,748.9,32,2304
2021,9,AZU,Cuiaba,SBCY,756.9,5,2304
2021,9,AZU,Cuiaba,SBCY,766.9,3,2304
2021,9,AZU,Cuiaba,SBCY,768.9,1,2304
2021,9,AZU,Cuiaba,SBCY,779.89,2,2304
2021,9,AZU,Cuiaba,SBCY,779.9,52,2304
2021,9,AZU,Cuiaba,SBCY,782.9,2,2304
2021,9,AZU,Cuiaba,SBCY,786.89,1,2304
2021,9,AZU,Cuiaba,SBCY,786.9,2,2304
2021,9,AZU,Cuiaba,SBCY,842.9,4,2304
2021,9,AZU,Cuiaba,SBCY,843.9,6,2304
2021,9,AZU,Cuiaba,SBCY,857.59,1,2304
2021,9,AZU,Cuiaba,SBCY,874.9,10,2304
2021,9,AZU,Cuiaba,SBCY,877.89,1,2304
2021,9,AZU,Cuiaba,SBCY,897.89,2,2304
2021,9,AZU,Cuiaba,SBCY,897.9,4,2304
2021,9,AZU,Cuiaba,SBCY,908.9,4,2304
2021,9,AZU,Cuiaba,SBCY,909.13,1,2304
2021,9,AZU,Cuiaba,SBCY,914.9,4,2304
2021,9,AZU,Cuiaba,SBCY,922.9,2,2304
2021,9,AZU,Cuiaba,SBCY,928.9,3,2304
2021,9,AZU,Cuiaba,SBCY,952.9,1,2304
2021,9,AZU,Cuiaba,SBCY,978.9,4,2304
2021,9,AZU,Cuiaba,SBCY,992.89,1,2304
2021,9,AZU,Cuiaba,SBCY,999.9,8,2304
2021,9,AZU,Cuiaba,SBCY,1002.9,4,2304
2021,9,AZU,Cuiaba,SBCY,1018.9,3,2304
2021,9,AZU,Cuiaba,SBCY,1019.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1051.9,5,2304
2021,9,AZU,Cuiaba,SBCY,1068.53,1,2304
2021,9,AZU,Cuiaba,SBCY,1073.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1078.48,1,2304
2021,9,AZU,Cuiaba,SBCY,1102.9,2,2304
2021,9,AZU,Cuiaba,SBCY,1104.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1113.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1124.9,2,2304
2021,9,AZU,Cuiaba,SBCY,1146.9,10,2304
2021,9,AZU,Cuiaba,SBCY,1162.89,3,2304
2021,9,AZU,Cuiaba,SBCY,1193.9,2,2304
2021,9,AZU,Cuiaba,SBCY,1199.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1211.81,1,2304
2021,9,AZU,Cuiaba,SBCY,1241.89,1,2304
2021,9,AZU,Cuiaba,SBCY,1247.9,2,2304
2021,9,AZU,Cuiaba,SBCY,1313.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1334.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1439.9,8,2304
2021,9,AZU,Cuiaba,SBCY,1444.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1534.9,3,2304
2021,9,AZU,Cuiaba,SBCY,1550.88,1,2304
2021,9,AZU,Cuiaba,SBCY,1675.9,1,2304
2021,9,AZU,Cuiaba,SBCY,1713.9,5,2304
2021,9,AZU,Cuiaba,SBCY,1765.9,2,2304
2021,9,AZU,Cuiaba,SBCY,1804.9,2,2304
2021,9,AZU,Cuiaba,SBCY,2294.9,1,2304
2021,9,AZU,Fortaleza,SBFZ,354.9,1,731
2021,9,AZU,Fortaleza,SBFZ,373.9,2,731
2021,9,AZU,Fortaleza,SBFZ,436.9,3,731
2021,9,AZU,Fortaleza,SBFZ,464.9,1,731
2021,9,AZU,Fortaleza,SBFZ,496.9,3,731
2021,9,AZU,Fortaleza,SBFZ,506.9,2,731
2021,9,AZU,Fortaleza,SBFZ,510.9,1,731
2021,9,AZU,Fortaleza,SBFZ,561.89,2,731
2021,9,AZU,Fortaleza,SBFZ,561.9,3,731
2021,9,AZU,Fortaleza,SBFZ,591.9,1,731
2021,9,AZU,Fortaleza,SBFZ,603.87,1,731
2021,9,AZU,Fortaleza,SBFZ,605.9,1,731
2021,9,AZU,Fortaleza,SBFZ,606.89,3,731
2021,9,AZU,Fortaleza,SBFZ,606.9,9,731
2021,9,AZU,Fortaleza,SBFZ,667.89,2,731
2021,9,AZU,Fortaleza,SBFZ,667.9,3,731
2021,9,AZU,Fortaleza,SBFZ,690.9,1,731
2021,9,AZU,Fortaleza,SBFZ,719.01,1,731
2021,9,AZU,Fortaleza,SBFZ,735.21,2,731
2021,9,AZU,Fortaleza,SBFZ,752.12,1,731
2021,9,AZU,Fortaleza,SBFZ,755.89,3,731
2021,9,AZU,Fortaleza,SBFZ,755.9,7,731
2021,9,AZU,Fortaleza,SBFZ,762.9,2,731
2021,9,AZU,Fortaleza,SBFZ,767.05,2,731
2021,9,AZU,Fortaleza,SBFZ,768.89,1,731
2021,9,AZU,Fortaleza,SBFZ,768.9,5,731
2021,9,AZU,Fortaleza,SBFZ,769.9,1,731
2021,9,AZU,Fortaleza,SBFZ,770.9,1,731
2021,9,AZU,Fortaleza,SBFZ,831.89,2,731
2021,9,AZU,Fortaleza,SBFZ,831.9,7,731
2021,9,AZU,Fortaleza,SBFZ,845.9,1,731
2021,9,AZU,Fortaleza,SBFZ,846.65,1,731
2021,9,AZU,Fortaleza,SBFZ,850.9,4,731
2021,9,AZU,Fortaleza,SBFZ,862.9,1,731
2021,9,AZU,Fortaleza,SBFZ,863.51,1,731
2021,9,AZU,Fortaleza,SBFZ,863.9,1,731
2021,9,AZU,Fortaleza,SBFZ,863.91,2,731
2021,9,AZU,Fortaleza,SBFZ,892.9,4,731
2021,9,AZU,Fortaleza,SBFZ,908.9,1,731
2021,9,AZU,Fortaleza,SBFZ,922.27,1,731
2021,9,AZU,Fortaleza,SBFZ,926.89,4,731
2021,9,AZU,Fortaleza,SBFZ,926.9,6,731
2021,9,AZU,Fortaleza,SBFZ,927.24,4,731
2021,9,AZU,Fortaleza,SBFZ,929.23,2,731
2021,9,AZU,Fortaleza,SBFZ,931.89,2,731
2021,9,AZU,Fortaleza,SBFZ,931.9,5,731
2021,9,AZU,Fortaleza,SBFZ,933.9,3,731
2021,9,AZU,Fortaleza,SBFZ,940.89,1,731
2021,9,AZU,Fortaleza,SBFZ,996.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1003.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1018.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1023.76,2,731
2021,9,AZU,Fortaleza,SBFZ,1026.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1026.9,4,731
2021,9,AZU,Fortaleza,SBFZ,1028.9,3,731
2021,9,AZU,Fortaleza,SBFZ,1041.67,2,731
2021,9,AZU,Fortaleza,SBFZ,1049.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1107.34,1,731
2021,9,AZU,Fortaleza,SBFZ,1112.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1116.29,1,731
2021,9,AZU,Fortaleza,SBFZ,1121.91,2,731
2021,9,AZU,Fortaleza,SBFZ,1144.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1148.13,1,731
2021,9,AZU,Fortaleza,SBFZ,1153.89,2,731
2021,9,AZU,Fortaleza,SBFZ,1207.9,2,731
2021,9,AZU,Fortaleza,SBFZ,1223.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1223.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1263.55,1,731
2021,9,AZU,Fortaleza,SBFZ,1312.9,2,731
2021,9,AZU,Fortaleza,SBFZ,1315.9,3,731
2021,9,AZU,Fortaleza,SBFZ,1323.25,2,731
2021,9,AZU,Fortaleza,SBFZ,1329.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1335.19,1,731
2021,9,AZU,Fortaleza,SBFZ,1355.37,1,731
2021,9,AZU,Fortaleza,SBFZ,1357.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1381.96,1,731
2021,9,AZU,Fortaleza,SBFZ,1388.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1388.9,2,731
2021,9,AZU,Fortaleza,SBFZ,1397.89,1,731
2021,9,AZU,Fortaleza,SBFZ,1455.59,1,731
2021,9,AZU,Fortaleza,SBFZ,1462.9,2,731
2021,9,AZU,Fortaleza,SBFZ,1529.88,2,731
2021,9,AZU,Fortaleza,SBFZ,1537.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1557.9,1,731
2021,9,AZU,Fortaleza,SBFZ,1594.89,2,731
2021,9,AZU,Fortaleza,SBFZ,1682.9,4,731
2021,9,AZU,Fortaleza,SBFZ,1695.38,1,731
2021,9,AZU,Fortaleza,SBFZ,1781.09,1,731
