year,month,company,city,destination,price,seats,distance
2019,11,AZU,Aracaju,SBAR,495.9,3,202
2019,11,AZU,Aracaju,SBAR,560.9,1,202
2019,11,AZU,Aracaju,SBAR,599.9,2,202
2019,11,AZU,Aracaju,SBAR,609.9,2,202
2019,11,AZU,Aracaju,SBAR,629.9,1,202
2019,11,AZU,Aracaju,SBAR,664.9,2,202
2019,11,AZU,Aracaju,SBAR,680.9,1,202
2019,11,AZU,Aracaju,SBAR,724.9,2,202
2019,11,AZU,Aracaju,SBAR,795.9,2,202
2019,11,AZU,Aracaju,SBAR,860.9,3,202
2019,11,AZU,Aracaju,SBAR,998.9,4,202
2019,11,AZU,Aracaju,SBAR,1073.9,1,202
2019,11,AZU,Aracaju,SBAR,1214.9,1,202
2019,11,AZU,Aracaju,SBAR,1231.9,1,202
2019,11,AZU,Aracaju,SBAR,2184.9,1,202
2019,11,AZU,Belem,SBBE,347.19,1,1682
2019,11,AZU,Belem,SBBE,359.92,2,1682
2019,11,AZU,Belem,SBBE,360.72,6,1682
2019,11,AZU,Belem,SBBE,367.21,1,1682
2019,11,AZU,Belem,SBBE,378.9,2,1682
2019,11,AZU,Belem,SBBE,392.9,8,1682
2019,11,AZU,Belem,SBBE,396.72,6,1682
2019,11,AZU,Belem,SBBE,396.9,1,1682
2019,11,AZU,Belem,SBBE,412.9,2,1682
2019,11,AZU,Belem,SBBE,420.9,1,1682
2019,11,AZU,Belem,SBBE,441.9,1,1682
2019,11,AZU,Belem,SBBE,450.9,5,1682
2019,11,AZU,Belem,SBBE,457.9,5,1682
2019,11,AZU,Belem,SBBE,479.79,2,1682
2019,11,AZU,Belem,SBBE,485.9,1,1682
2019,11,AZU,Belem,SBBE,509.9,7,1682
2019,11,AZU,Belem,SBBE,534.9,10,1682
2019,11,AZU,Belem,SBBE,546.15,1,1682
2019,11,AZU,Belem,SBBE,566.9,2,1682
2019,11,AZU,Belem,SBBE,574.9,5,1682
2019,11,AZU,Belem,SBBE,581.9,1,1682
2019,11,AZU,Belem,SBBE,594.9,1,1682
