year,month,company,city,destination,price,seats,distance
2021,10,AZU,Aracaju,SBAR,1106.9,3,202
2021,10,AZU,Aracaju,SBAR,1667.9,1,202
2021,10,AZU,Aracaju,SBAR,2199.9,1,202
2021,10,AZU,Aracaju,SBAR,2294.9,1,202
2021,10,AZU,Aracaju,SBAR,781.9,2,202
2021,10,AZU,Aracaju,SBAR,876.9,1,202
2021,10,AZU,Belem,SBBE,1000.9,3,1682
2021,10,AZU,Belem,SBBE,1001.9,1,1682
2021,10,AZU,Belem,SBBE,1011.9,1,1682
2021,10,AZU,Belem,SBBE,1016.51,1,1682
2021,10,AZU,Belem,SBBE,1090.9,3,1682
2021,10,AZU,Belem,SBBE,1130.9,1,1682
2021,10,AZU,Belem,SBBE,1175.89,1,1682
2021,10,AZU,Belem,SBBE,1176.9,1,1682
2021,10,AZU,Belem,SBBE,1193.9,1,1682
2021,10,AZU,Belem,SBBE,1256.89,5,1682
2021,10,AZU,Belem,SBBE,1271.89,1,1682
2021,10,AZU,Belem,SBBE,1297.9,1,1682
2021,10,AZU,Belem,SBBE,1351.89,1,1682
2021,10,AZU,Belem,SBBE,1351.9,2,1682
2021,10,AZU,Belem,SBBE,1384.9,1,1682
2021,10,AZU,Belem,SBBE,1485.9,1,1682
2021,10,AZU,Belem,SBBE,1841.9,2,1682
2021,10,AZU,Belem,SBBE,2021.9,1,1682
2021,10,AZU,Belem,SBBE,2294.9,4,1682
2021,10,AZU,Belem,SBBE,487.9,9,1682
2021,10,AZU,Belem,SBBE,536.9,1,1682
2021,10,AZU,Belem,SBBE,629.9,1,1682
2021,10,AZU,Belem,SBBE,631.9,2,1682
2021,10,AZU,Belem,SBBE,673.9,1,1682
2021,10,AZU,Belem,SBBE,698.9,3,1682
2021,10,AZU,Belem,SBBE,712.67,1,1682
2021,10,AZU,Belem,SBBE,749.89,1,1682
2021,10,AZU,Belem,SBBE,768.9,14,1682
2021,10,AZU,Belem,SBBE,793.9,1,1682
2021,10,AZU,Belem,SBBE,824.9,1,1682
2021,10,AZU,Belem,SBBE,840.9,1,1682
2021,10,AZU,Belem,SBBE,850.89,1,1682
2021,10,AZU,Belem,SBBE,870.9,3,1682
2021,10,AZU,Belem,SBBE,910.9,3,1682
2021,10,AZU,Belem,SBBE,919.9,1,1682
2021,10,AZU,Belem,SBBE,995.9,5,1682
2021,10,AZU,Boa Vista,SBBV,1025.73,3,3092
2021,10,AZU,Boa Vista,SBBV,1036.9,2,3092
2021,10,AZU,Boa Vista,SBBV,1320.9,2,3092
2021,10,AZU,Boa Vista,SBBV,1334.97,1,3092
2021,10,AZU,Boa Vista,SBBV,1349.9,1,3092
2021,10,AZU,Boa Vista,SBBV,1894.9,1,3092
2021,10,AZU,Boa Vista,SBBV,1909.9,1,3092
2021,10,AZU,Boa Vista,SBBV,2294.9,4,3092
2021,10,AZU,Boa Vista,SBBV,717.9,1,3092
2021,10,AZU,Boa Vista,SBBV,857.9,5,3092
2021,10,AZU,Boa Vista,SBBV,952.9,4,3092
2021,10,AZU,Campo Grande,SBCG,1066.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1068.9,6,2355
2021,10,AZU,Campo Grande,SBCG,1089.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1105.89,1,2355
2021,10,AZU,Campo Grande,SBCG,1123.9,2,2355
2021,10,AZU,Campo Grande,SBCG,1216.9,3,2355
2021,10,AZU,Campo Grande,SBCG,1299.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1397.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1429.9,4,2355
2021,10,AZU,Campo Grande,SBCG,1438.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1792.9,1,2355
2021,10,AZU,Campo Grande,SBCG,1892.9,1,2355
2021,10,AZU,Campo Grande,SBCG,2087.9,2,2355
2021,10,AZU,Campo Grande,SBCG,474.9,2,2355
2021,10,AZU,Campo Grande,SBCG,502.9,4,2355
2021,10,AZU,Campo Grande,SBCG,546.9,9,2355
2021,10,AZU,Campo Grande,SBCG,552.9,4,2355
2021,10,AZU,Campo Grande,SBCG,559.9,1,2355
2021,10,AZU,Campo Grande,SBCG,569.9,2,2355
2021,10,AZU,Campo Grande,SBCG,599.9,4,2355
2021,10,AZU,Campo Grande,SBCG,601.9,41,2355
2021,10,AZU,Campo Grande,SBCG,648.9,9,2355
2021,10,AZU,Campo Grande,SBCG,668.9,1,2355
2021,10,AZU,Campo Grande,SBCG,696.9,20,2355
2021,10,AZU,Campo Grande,SBCG,709.9,14,2355
2021,10,AZU,Campo Grande,SBCG,718.9,2,2355
2021,10,AZU,Campo Grande,SBCG,735.9,8,2355
2021,10,AZU,Campo Grande,SBCG,743.9,1,2355
2021,10,AZU,Campo Grande,SBCG,804.9,4,2355
2021,10,AZU,Campo Grande,SBCG,807.9,2,2355
2021,10,AZU,Campo Grande,SBCG,812.9,3,2355
2021,10,AZU,Campo Grande,SBCG,830.9,5,2355
2021,10,AZU,Campo Grande,SBCG,834.9,3,2355
2021,10,AZU,Campo Grande,SBCG,838.9,8,2355
2021,10,AZU,Campo Grande,SBCG,889.9,13,2355
2021,10,AZU,Campo Grande,SBCG,917.89,1,2355
2021,10,AZU,Campo Grande,SBCG,921.9,1,2355
2021,10,AZU,Campo Grande,SBCG,922.9,25,2355
2021,10,AZU,Campo Grande,SBCG,927.9,5,2355
2021,10,AZU,Campo Grande,SBCG,933.9,5,2355
2021,10,AZU,Campo Grande,SBCG,971.9,2,2355
2021,10,AZU,Campo Grande,SBCG,977.9,1,2355
2021,10,AZU,Campo Grande,SBCG,984.9,1,2355
2021,10,AZU,Campo Grande,SBCG,985.9,2,2355
2021,10,AZU,Cuiaba,SBCY,1009.9,1,2304
2021,10,AZU,Cuiaba,SBCY,1022.9,4,2304
2021,10,AZU,Cuiaba,SBCY,1023.9,2,2304
2021,10,AZU,Cuiaba,SBCY,1046.9,1,2304
2021,10,AZU,Cuiaba,SBCY,1047.89,5,2304
2021,10,AZU,Cuiaba,SBCY,1048.9,1,2304
2021,10,AZU,Cuiaba,SBCY,1054.9,12,2304
2021,10,AZU,Cuiaba,SBCY,1055.9,5,2304
2021,10,AZU,Cuiaba,SBCY,1083.9,1,2304
