year,month,company,city,destination,price,seats,distance
2019,8,AZU,Aracaju,SBAR,449.9,1,202
2019,8,AZU,Aracaju,SBAR,559.9,1,202
2019,8,AZU,Aracaju,SBAR,583.9,1,202
2019,8,AZU,Aracaju,SBAR,588.9,4,202
2019,8,AZU,Aracaju,SBAR,653.9,1,202
2019,8,AZU,Aracaju,SBAR,712.9,1,202
2019,8,AZU,Aracaju,SBAR,794.9,1,202
2019,8,AZU,Aracaju,SBAR,950.9,1,202
2019,8,AZU,Aracaju,SBAR,981.9,1,202
2019,8,AZU,Aracaju,SBAR,1077.9,1,202
2019,8,AZU,Aracaju,SBAR,1177.9,2,202
2019,8,AZU,Aracaju,SBAR,1447.9,2,202
2019,8,AZU,Aracaju,SBAR,1577.9,2,202
2019,8,AZU,Aracaju,SBAR,1980.0,3,202
2019,8,AZU,Belem,SBBE,456.21,1,1682
2019,8,AZU,Belem,SBBE,463.81,1,1682
2019,8,AZU,Belem,SBBE,498.9,1,1682
2019,8,AZU,Belem,SBBE,499.9,2,1682
2019,8,AZU,Belem,SBBE,502.11,2,1682
2019,8,AZU,Belem,SBBE,506.9,6,1682
2019,8,AZU,Belem,SBBE,530.0,3,1682
2019,8,AZU,Belem,SBBE,557.9,17,1682
2019,8,AZU,Belem,SBBE,569.95,1,1682
2019,8,AZU,Belem,SBBE,591.75,2,1682
2019,8,AZU,Belem,SBBE,608.9,4,1682
2019,8,AZU,Belem,SBBE,622.9,6,1682
2019,8,AZU,Belem,SBBE,669.9,1,1682
2019,8,AZU,Belem,SBBE,673.9,1,1682
2019,8,AZU,Belem,SBBE,682.9,3,1682
2019,8,AZU,Belem,SBBE,724.9,2,1682
2019,8,AZU,Belem,SBBE,734.9,1,1682
2019,8,AZU,Belem,SBBE,735.9,1,1682
2019,8,AZU,Belem,SBBE,747.9,2,1682
2019,8,AZU,Belem,SBBE,750.4,1,1682
2019,8,AZU,Belem,SBBE,750.9,4,1682
2019,8,AZU,Belem,SBBE,789.9,2,1682
2019,8,AZU,Belem,SBBE,879.9,2,1682
2019,8,AZU,Belem,SBBE,955.9,1,1682
2019,8,AZU,Belem,SBBE,979.9,4,1682
2019,8,AZU,Belem,SBBE,980.9,1,1682
2019,8,AZU,Belem,SBBE,1033.9,1,1682
2019,8,AZU,Belem,SBBE,1044.9,1,1682
2019,8,AZU,Belem,SBBE,1078.9,1,1682
2019,8,AZU,Belem,SBBE,1174.9,1,1682
2019,8,AZU,Belem,SBBE,1177.9,2,1682
2019,8,AZU,Belem,SBBE,1182.9,1,1682
2019,8,AZU,Belem,SBBE,1186.9,1,1682
2019,8,AZU,Belem,SBBE,1188.9,4,1682
2019,8,AZU,Belem,SBBE,1394.9,1,1682
2019,8,AZU,Belem,SBBE,1651.9,1,1682
2019,8,AZU,Belem,SBBE,1999.9,1,1682
2019,8,AZU,Boa Vista,SBBV,619.9,6,3092
2019,8,AZU,Boa Vista,SBBV,710.9,2,3092
2019,8,AZU,Boa Vista,SBBV,954.9,1,3092
2019,8,AZU,Boa Vista,SBBV,983.9,1,3092
2019,8,AZU,Boa Vista,SBBV,1110.9,1,3092
2019,8,AZU,Campo Grande,SBCG,297.9,11,2355
2019,8,AZU,Campo Grande,SBCG,314.9,1,2355
2019,8,AZU,Campo Grande,SBCG,343.9,3,2355
2019,8,AZU,Campo Grande,SBCG,359.9,1,2355
2019,8,AZU,Campo Grande,SBCG,363.9,3,2355
2019,8,AZU,Campo Grande,SBCG,364.9,2,2355
2019,8,AZU,Campo Grande,SBCG,366.9,2,2355
2019,8,AZU,Campo Grande,SBCG,402.9,1,2355
2019,8,AZU,Campo Grande,SBCG,414.81,1,2355
2019,8,AZU,Campo Grande,SBCG,420.75,2,2355
2019,8,AZU,Campo Grande,SBCG,467.9,1,2355
2019,8,AZU,Campo Grande,SBCG,484.9,1,2355
