year,month,company,city,destination,price,seats,distance
2019,4,AZU,Aracaju,SBAR,468.9,2,202
2019,4,AZU,Aracaju,SBAR,510.9,4,202
2019,4,AZU,Aracaju,SBAR,530.9,1,202
2019,4,AZU,Aracaju,SBAR,545.9,1,202
2019,4,AZU,Aracaju,SBAR,595.9,2,202
2019,4,AZU,Aracaju,SBAR,687.9,4,202
2019,4,AZU,Aracaju,SBAR,749.9,2,202
2019,4,AZU,Aracaju,SBAR,818.9,2,202
2019,4,AZU,Aracaju,SBAR,955.08,2,202
2019,4,AZU,Aracaju,SBAR,964.9,2,202
2019,4,AZU,Aracaju,SBAR,1039.9,2,202
2019,4,AZU,Aracaju,SBAR,1114.9,1,202
2019,4,AZU,Aracaju,SBAR,1285.9,1,202
2019,4,AZU,Aracaju,SBAR,1410.9,1,202
2019,4,AZU,Belem,SBBE,442.9,2,1682
2019,4,AZU,Belem,SBBE,485.9,3,1682
2019,4,AZU,Belem,SBBE,491.9,5,1682
2019,4,AZU,Belem,SBBE,507.9,2,1682
2019,4,AZU,Belem,SBBE,538.9,1,1682
2019,4,AZU,Belem,SBBE,540.9,5,1682
2019,4,AZU,Belem,SBBE,545.9,2,1682
2019,4,AZU,Belem,SBBE,556.9,5,1682
2019,4,AZU,Belem,SBBE,569.9,1,1682
2019,4,AZU,Belem,SBBE,578.9,1,1682
2019,4,AZU,Belem,SBBE,581.9,2,1682
2019,4,AZU,Belem,SBBE,594.9,1,1682
2019,4,AZU,Belem,SBBE,606.9,5,1682
2019,4,AZU,Belem,SBBE,610.9,6,1682
2019,4,AZU,Belem,SBBE,613.9,4,1682
2019,4,AZU,Belem,SBBE,636.9,6,1682
2019,4,AZU,Belem,SBBE,666.9,1,1682
2019,4,AZU,Belem,SBBE,671.9,5,1682
2019,4,AZU,Belem,SBBE,678.9,7,1682
2019,4,AZU,Belem,SBBE,701.9,1,1682
2019,4,AZU,Belem,SBBE,781.9,1,1682
2019,4,AZU,Belem,SBBE,787.9,3,1682
2019,4,AZU,Belem,SBBE,830.9,1,1682
2019,4,AZU,Belem,SBBE,856.1,2,1682
2019,4,AZU,Belem,SBBE,857.9,1,1682
